EC_Tower,Date,NDVI,DFI,NDTI,SATVI,NDII7,SAVI,RDVI,MTVI1,NCI,NDCI,PSRI,NDWI,EVI,TCBI,TCGI,TCWI,BAI_126,BAI_136,BAI_146,BAI_236,BAI_246,BAI_346,BLUE,GREEN,RED,NIR1,SWIR1,SWIR2,source_file,NDVI_smooth,DFI_smooth,NDTI_smooth,SATVI_smooth,NDII7_smooth,SAVI_smooth,RDVI_smooth,MTVI1_smooth,NCI_smooth,NDCI_smooth,PSRI_smooth,NDWI_smooth,EVI_smooth,TCBI_smooth,TCGI_smooth,TCWI_smooth,BAI_126_smooth,BAI_136_smooth,BAI_146_smooth,BAI_236_smooth,BAI_246_smooth,BAI_346_smooth,BLUE_smooth,GREEN_smooth,RED_smooth,NIR1_smooth,SWIR1_smooth,SWIR2_smooth
EC Moderate (15E),2/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163877739,16.8513046,0.132896091,0.213921669,-0.214103583,0.093118668,9.049975656,0.030860263,0.559611643,0.475011351,0.148455672,-0.337415871,0.093259216,0.406129563,-0.003110303,-0.320617425,161.7428693,159.3810937,158.0139118,158.6293154,158.2277898,159.5090263,804.1413694,1012.474662,1276.151346,1776.108466,3584.160946,2743.034427
EC Moderate (15E),2/21/2017,0.164063778,17.40357767,0.137868875,0.215749434,-0.209266965,0.093676321,9.095457268,0.030384571,0.56141269,0.475145865,0.151198919,-0.337406023,0.09395696,0.408549592,-0.002576554,-0.321633498,162.246688,159.0982894,157.6180817,157.7599378,157.6277389,159.0750705,811.5238095,1015.285714,1286.095238,1790.47619,3613.238095,2737.380952,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.163945967,16.85898118,0.132984747,0.213995866,-0.213922743,0.093250498,9.061001676,0.031021189,0.55941956,0.474988857,0.14814752,-0.337328122,0.093463644,0.406783694,-0.003117017,-0.321037238,161.7778406,159.4119575,158.0008423,158.6555248,158.2033476,159.4642507,806.378507,1014.523568,1278.096201,1779.058141,3589.438172,2746.577518
EC Moderate (15E),2/22/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164014424,16.86687567,0.133075502,0.214072946,-0.21374934,0.093379,9.071773639,0.031181813,0.559233154,0.474974239,0.147837136,-0.337249184,0.093665299,0.407417946,-0.003124667,-0.32144564,161.815138,159.4451161,157.9896586,158.6840079,158.1805675,159.4208564,808.5860204,1016.520897,1279.965631,1781.904459,3594.572845,2750.008785
EC Moderate (15E),2/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164083028,16.8746354,0.133165189,0.214151695,-0.213586048,0.093504028,9.082279076,0.031342549,0.559050955,0.47496711,0.147522673,-0.337178683,0.093863969,0.408031932,-0.003133561,-0.321842674,161.8543792,159.4806834,157.9805337,158.7152482,158.1597525,159.379039,810.761742,1018.468063,1281.757344,1784.643991,3599.555144,2753.33816
EC Moderate (15E),2/24/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164151693,16.88190205,0.133250588,0.214230865,-0.213435536,0.09362545,9.092506655,0.031503819,0.558871447,0.474967035,0.147202267,-0.337116197,0.094059456,0.408625362,-0.003144006,-0.32222844,161.8951652,159.5187635,157.9736332,158.7497233,158.1412013,159.3389896,812.9036276,1020.366759,1283.469406,1787.273793,3604.375846,2756.576269
EC Moderate (15E),2/25/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.164220332,16.88831172,0.133328428,0.214309181,-0.21330047,0.093743148,9.102446182,0.031666049,0.558693062,0.474973534,0.146874045,-0.337061253,0.094251572,0.409198042,-0.003156308,-0.322603099,161.9370804,159.55945,157.9691151,158.7879056,158.125208,159.3008945,815.0097565,1022.218962,1285.100238,1789.791406,3609.026332,2759.734439
EC Moderate (15E),2/26/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164288855,16.89349491,0.133395388,0.214385335,-0.213183511,0.09385702,9.112088596,0.031829675,0.558514188,0.474986084,0.146536123,-0.337013328,0.094440143,0.409749874,-0.003170771,-0.322966867,161.9796923,159.6028264,157.9671301,158.830262,158.1120618,159.2649356,817.0783315,1024.026929,1286.648616,1792.194851,3613.498583,2762.824689
EC Moderate (15E),2/27/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164357171,16.89707649,0.133448095,0.214457993,-0.213087317,0.09396698,9.121425975,0.031995137,0.558333165,0.475004115,0.1461866,-0.336971851,0.094625002,0.410280857,-0.003187701,-0.323320022,162.0225518,159.6489659,157.9678215,158.8772542,158.1020476,159.2312902,819.1076785,1025.793196,1288.113671,1794.482635,3617.785182,2765.859739
EC Moderate (15E),2/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.164425185,16.89867574,0.133483124,0.214525785,-0.213014542,0.094072956,9.130451532,0.032162883,0.558148282,0.475027013,0.145823568,-0.3369362,0.094805998,0.410791086,-0.003207401,-0.3236629,162.0651928,159.6979314,157.9713252,158.9293381,158.0954456,159.2001312,821.0962472,1027.520582,1289.494891,1796.653746,3621.879315,2768.853002
EC Moderate (15E),3/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1644928,16.89790634,0.133497002,0.214587317,-0.212967837,0.094174892,9.139159617,0.032333369,0.557957785,0.475054118,0.145445104,-0.336905705,0.094982989,0.411280752,-0.003230172,-0.323995894,162.1071329,159.7497756,157.9777697,158.9869644,158.0925312,159.1716268,823.0426103,1029.212186,1290.792116,1798.707657,3625.774767,2771.818591
EC Moderate (15E),3/2/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164559918,16.89437634,0.133486202,0.214641159,-0.212949848,0.094272745,9.147545716,0.032507056,0.557759868,0.475084725,0.145049273,-0.336879644,0.095155845,0.411750144,-0.003256317,-0.324319459,162.1478726,159.8045411,157.987276,159.0505783,158.0935756,159.1459407,824.9454641,1030.87139,1292.005544,1800.644323,3629.465927,2774.771313
EC Moderate (15E),3/3/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164626439,16.8876882,0.133447147,0.214685856,-0.212963218,0.094366488,9.155606451,0.032684413,0.557552681,0.475118085,0.144634129,-0.336857246,0.095324447,0.412199646,-0.003286137,-0.324634105,162.1868959,159.86226,157.9999578,159.1206196,158.0988449,159.123232,826.8036284,1032.501853,1293.135729,1802.464184,3632.947783,2777.726672
EC Moderate (15E),3/4/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.164692259,16.87743878,0.133376209,0.214719919,-0.213010585,0.094456112,9.163339581,0.032865915,0.557334324,0.475153402,0.144197712,-0.336837692,0.095488689,0.412629738,-0.003319931,-0.324940404,162.2236699,159.9229543,158.0159213,159.1975227,158.108601,159.1036552,828.6160462,1034.107519,1294.183579,1804.168162,3636.215927,2780.700871
EC Moderate (15E),3/5/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164757273,16.86321932,0.133269708,0.21474183,-0.213094584,0.094541619,9.170744001,0.033052044,0.55710285,0.475189837,0.143738052,-0.336820111,0.095648474,0.413040999,-0.003357998,-0.325238983,162.2576451,159.9866358,158.0352653,159.2817163,158.123101,159.0873605,830.3817841,1035.692611,1295.150356,1805.757662,3639.266551,2783.710807
EC Moderate (15E),3/6/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164821374,16.84461545,0.133123914,0.214750041,-0.213217846,0.094623028,9.177819741,0.033243289,0.556856265,0.475226503,0.143253165,-0.336803585,0.095803718,0.413434101,-0.003400638,-0.325530532,162.2882552,160.053306,158.0580812,159.3736242,158.1425974,159.0744933,832.1000318,1037.261632,1296.037679,1807.234572,3642.096449,2786.774075
EC Moderate (15E),3/7/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164884451,16.82120722,0.132935046,0.214742974,-0.213382999,0.094700373,9.18456797,0.033440147,0.556592525,0.475262472,0.142741055,-0.336787142,0.095954349,0.413809814,-0.003448147,-0.325815796,162.3149172,160.1229561,158.0844531,159.4736642,158.1673381,159.0651945,833.7701029,1038.819369,1296.847524,1808.601265,3644.703016,2789.908966
EC Moderate (15E),3/8/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164946393,16.79256906,0.132699271,0.214719021,-0.213592665,0.094773703,9.190990992,0.033643119,0.556309541,0.475296767,0.142199714,-0.336769766,0.096100306,0.414169006,-0.003500821,-0.326095582,162.3370314,160.1955671,158.1144574,159.582249,158.1975665,159.0596006,835.3914338,1040.370887,1297.582218,1809.860596,3647.084251,2793.134469
EC Moderate (15E),3/9/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165007085,16.75826977,0.132412705,0.214676543,-0.213849465,0.094843082,9.197092246,0.033852715,0.556005175,0.475328368,0.141627123,-0.336750386,0.096241539,0.414512639,-0.003558957,-0.326370752,162.3539812,160.2711098,158.1481635,159.6997857,158.2335211,159.0578433,836.9635848,1041.921533,1298.244448,1811.015903,3649.238752,2796.470267
EC Moderate (15E),3/10/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165066412,16.71787258,0.132071414,0.214613871,-0.214156014,0.094908589,9.202876309,0.034069451,0.555677242,0.47535621,0.14102125,-0.336727886,0.096378009,0.414841772,-0.00362285,-0.32664223,162.3651335,160.3495447,158.1856331,159.8266762,158.2754362,159.0600499,838.4862394,1043.476936,1298.837253,1812.071008,3651.165718,2799.936743
EC Moderate (15E),3/11/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165124254,16.67093509,0.131671411,0.214529307,-0.214514923,0.094970317,9.208348894,0.034293851,0.555323508,0.475379181,0.14038005,-0.336701096,0.09650969,0.41515756,-0.003692793,-0.326910998,162.3698384,160.4308221,158.2269205,159.9633168,158.3235412,159.0663433,839.9592044,1045.043004,1299.364029,1813.030216,3652.864952,2803.554975
EC Moderate (15E),3/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165155266,16.6165177,0.13119721,0.214452343,-0.21503109,0.095003131,9.211254847,0.034511108,0.554980275,0.475450359,0.139689985,-0.336754305,0.096608976,0.415425063,-0.003784635,-0.327196968,162.3716203,160.5220638,158.2833712,160.1192306,158.3904745,159.0896125,841.2833611,1046.505289,1299.643656,1813.537362,3654.342517,2807.41632
EC Moderate (15E),3/13/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.165164579,16.55426921,0.130647106,0.214374716,-0.215685809,0.095012414,9.212073403,0.034724955,0.554637176,0.475557245,0.138951377,-0.336868431,0.096681612,0.415653167,-0.003895428,-0.32749731,162.3689227,160.6217034,158.3526708,160.2929007,158.4738703,159.1273107,842.4793985,1047.895395,1299.718756,1813.672917,3655.598239,2811.528754
EC Moderate (15E),3/14/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165157111,16.48382867,0.13001925,0.214288397,-0.21646124,0.09500335,9.2112657,0.034938998,0.554284126,0.475687755,0.138164441,-0.337025071,0.096733118,0.415850552,-0.004022354,-0.327809407,162.360208,160.7282253,158.4325937,160.4828821,158.5714636,159.1769949,843.5672865,1049.24418,1299.630733,1813.514764,3656.632594,2815.901539
EC Moderate (15E),3/15/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165139901,16.41483915,0.129401591,0.214219958,-0.217263843,0.094985353,9.209647877,0.035144972,0.553952713,0.475840707,0.137382031,-0.337216469,0.096774973,0.416038136,-0.004153912,-0.328130501,162.3546579,160.8367505,158.5159477,160.6738939,158.6723465,159.2306647,844.6300772,1050.545323,1299.490399,1813.243201,3657.736449,2820.270964
EC Moderate (15E),3/16/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165117867,16.34877451,0.128808639,0.214168204,-0.218063332,0.094964028,9.207713967,0.03534406,0.553641077,0.476006792,0.136613909,-0.337427421,0.096813397,0.416226481,-0.004285914,-0.32845835,162.3527541,160.9452329,158.5997483,160.8620601,158.7728366,159.2850369,845.6981177,1051.821445,1299.349804,1812.950385,3658.965236,2824.598077
EC Moderate (15E),3/17/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165095724,16.28716884,0.128255384,0.214132418,-0.21882975,0.094944813,9.205942513,0.035537241,0.55334793,0.476177189,0.135870098,-0.337643474,0.096854429,0.416426023,-0.004414242,-0.328790926,162.355072,161.0516532,158.6810644,161.0434796,158.8692914,159.3368927,846.8014825,1053.094168,1299.260273,1812.726619,3660.37706,2828.843302
EC Moderate (15E),3/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165077987,16.23161637,0.127757294,0.214112355,-0.219533472,0.094932974,9.204796566,0.03572529,0.553072549,0.476343566,0.135160876,-0.337850918,0.096903927,0.416647075,-0.004534851,-0.32912642,162.3622808,161.1540193,158.7570181,161.2142265,158.9581085,159.3830779,847.9699729,1054.384116,1299.272411,1812.660355,3662.0327,2832.966432
EC Moderate (15E),3/19/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165068971,16.18377155,0.127330321,0.214108248,-0.220145204,0.094933613,9.204723685,0.035908773,0.552814785,0.476498082,0.134496784,-0.338036793,0.096967573,0.416899826,-0.004643761,-0.329463239,162.3751432,161.2503657,158.8247851,161.3703498,159.0357248,159.4205025,849.2331171,1055.710911,1299.436096,1812.838192,3663.995611,2836.926632
EC Moderate (15E),3/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.165070765,16.13613742,0.126908256,0.214090759,-0.220713098,0.094945072,9.205620234,0.036098828,0.552540486,0.476629356,0.133837613,-0.338186022,0.097043042,0.417168089,-0.004746005,-0.329791969,162.3862094,161.3436343,158.8877099,161.5225592,159.1080211,159.4524537,850.538711,1057.089408,1299.679012,1813.170723,3665.956096,2840.857011
EC Moderate (15E),3/21/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165077618,16.08780602,0.12648102,0.214008691,-0.221159589,0.09497568,9.208091152,0.036296653,0.552188035,0.476660829,0.133197228,-0.338216646,0.097140949,0.417503414,-0.004836085,-0.330101562,162.3904126,161.4260038,158.937781,161.6612402,159.1666769,159.4714973,852.0576818,1058.724156,1300.278809,1814.02311,3667.952374,2844.846911
EC Moderate (15E),3/22/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16509479,16.03904567,0.126052558,0.213867681,-0.221484364,0.095027768,9.212374668,0.036504469,0.551764055,0.476599717,0.132574591,-0.338131969,0.097263524,0.41790089,-0.004912644,-0.330391283,162.3881335,161.4979472,158.9748481,161.7869253,159.2114265,159.4771253,853.7703699,1060.591967,1301.207414,1815.377403,3669.975571,2848.866513
EC Moderate (15E),3/23/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165127247,15.99011222,0.125626616,0.213673236,-0.221687443,0.095103492,9.218692219,0.036724356,0.551275021,0.476453112,0.131968668,-0.337935431,0.097412823,0.418355693,-0.004974424,-0.33066048,162.3797502,161.5599404,158.9988021,161.9001535,159.2420541,159.4688908,855.6576086,1062.670224,1302.437321,1817.215257,3672.017194,2852.887433
EC Moderate (15E),3/24/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165179663,15.94124901,0.125206744,0.213430729,-0.221769177,0.095204834,9.227248458,0.036958257,0.550727256,0.476227979,0.131378431,-0.337630601,0.097590723,0.418863088,-0.005020273,-0.330908595,162.3656386,161.6124628,159.0095758,162.001471,159.2583932,159.4464072,857.7007244,1064.936879,1303.941593,1819.517932,3674.069128,2856.882723
EC Moderate (15E),3/25/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165256418,15.89268689,0.124796297,0.2131454,-0.221730252,0.095333603,9.238231243,0.037207978,0.550126936,0.475931159,0.130802863,-0.337221182,0.097798924,0.419418425,-0.005049144,-0.331135156,162.3461719,161.6559965,159.0071428,162.0914304,159.2603272,159.4093487,859.8815367,1067.370451,1305.693861,1822.266293,3676.123639,2860.826867
EC Moderate (15E),3/26/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165361598,15.84464425,0.12439843,0.212822357,-0.221571683,0.095491432,9.251811646,0.037475185,0.549480084,0.475569368,0.130240948,-0.336711009,0.098038949,0.420017143,-0.005060094,-0.331339783,162.3217211,161.6910271,158.9915187,162.1705914,159.2477888,159.3574499,862.182358,1069.950034,1307.668325,1825.440812,3678.173373,2864.695785
EC Moderate (15E),3/27/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165498996,15.79732698,0.124016103,0.212466576,-0.221294819,0.095679783,9.268143949,0.037761404,0.548792576,0.475149195,0.12969168,-0.336104049,0.098312142,0.420654768,-0.005052282,-0.331522181,162.2926545,161.718043,158.9627601,162.2395202,159.2207607,159.2905062,864.5859937,1072.655286,1309.839753,1829.021563,3680.211355,2868.466832
EC Moderate (15E),3/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165672112,15.75092846,0.12365208,0.212082898,-0.220901342,0.095899941,9.287365643,0.038068024,0.548070135,0.474677106,0.129154059,-0.335404399,0.098619672,0.421326914,-0.005024973,-0.331682149,162.2593381,161.737536,158.9209654,162.2987902,159.179275,159.2083736,867.0757425,1075.466438,1312.183482,1832.988227,3682.230991,2872.118794
EC Moderate (15E),3/29/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.165884151,15.70562961,0.123308927,0.211676035,-0.220393264,0.09615302,9.309597431,0.038396297,0.547318338,0.474159441,0.128627091,-0.334616293,0.09896253,0.42202928,-0.004977536,-0.331819571,162.2221355,161.7500009,158.8662741,162.3489813,159.1234133,159.1109687,869.635396,1078.36429,1314.675416,1837.32009,3684.226066,2875.631895
EC Moderate (15E),3/30/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166138026,15.66159885,0.122989014,0.211250563,-0.219772931,0.096439956,9.334943227,0.038747335,0.546542608,0.473602415,0.128109789,-0.333744092,0.09934153,0.422757654,-0.004909444,-0.331934422,162.1814077,161.7559357,158.7988673,162.3906801,159.053307,158.9982687,872.2492387,1081.330211,1317.292029,1841.996044,3686.190746,2878.987793
EC Moderate (15E),3/31/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166436356,15.61899212,0.122694513,0.210810928,-0.21904302,0.096761516,9.363490154,0.039122109,0.545748222,0.473012118,0.127601171,-0.332792292,0.099757307,0.423507914,-0.004820273,-0.332026766,162.1375135,161.7558414,158.7189675,162.4244804,158.969137,158.8703114,874.9020483,1084.34614,1320.010362,1846.994585,3688.119576,2882.169579
EC Moderate (15E),4/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166781465,15.57795286,0.122427402,0.210361442,-0.218206543,0.097118288,9.395308546,0.039521457,0.544940305,0.472394515,0.127100266,-0.331765521,0.100210322,0.42427602,-0.004709705,-0.332096755,162.090809,161.7502223,158.6268388,162.4509824,158.8711341,158.7271952,877.5790955,1087.394584,1322.808025,1852.293813,3690.00748,2885.161779
EC Moderate (15E),4/2/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.167175386,15.53861204,0.122189459,0.209906284,-0.217266842,0.097510691,9.430451948,0.039946073,0.544123832,0.471755445,0.126606103,-0.330668538,0.100700855,0.425058024,-0.004577524,-0.332144632,162.0416479,161.7395857,158.5227864,162.4707933,158.7595783,158.5690792,880.2661441,1090.458623,1325.663197,1857.871436,3691.849764,2887.950353
EC Moderate (15E),4/3/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167619858,15.50108813,0.121982268,0.209449502,-0.216227591,0.097938965,9.468957117,0.040396516,0.543303629,0.471100624,0.126117724,-0.329506236,0.101229011,0.425850063,-0.00442362,-0.332170727,161.9903816,161.7244421,158.4071571,162.484527,158.6347994,158.3961831,882.9494508,1093.521904,1328.554625,1863.704765,3693.642112,2890.522697
EC Moderate (15E),4/4/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168116324,15.46548711,0.121807214,0.20899501,-0.215092796,0.098403181,9.510844017,0.040873205,0.542484372,0.470435639,0.125634173,-0.328283638,0.101794717,0.426648363,-0.004247986,-0.33217546,161.937359,161.7053051,158.2803391,162.4928044,158.4971769,158.2087871,885.6157654,1096.568644,1331.461623,1869.770718,3695.380588,2892.867639
EC Moderate (15E),4/5/2017,0.166542688,15.40211855,0.120810386,0.21202453,-0.223946981,0.096572873,9.34938394,0.040017143,0.545944242,0.475626774,0.123947813,-0.335681577,0.099829078,0.423531155,-0.005491882,-0.333971754,162.3234716,162.425033,159.2480739,163.435404,159.5545257,159.2329857,877.0952381,1086.047619,1314.142857,1839.142857,3697,2899.761905,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.168665936,15.43190247,0.121665487,0.20854659,-0.213866799,0.098903232,9.556115826,0.041376421,0.541670587,0.469765957,0.125154503,-0.3270059,0.102397724,0.427449234,-0.004050719,-0.332159341,161.8829265,161.6826915,158.1427622,162.4962529,158.3471399,158.0072322,888.2523308,1099.58363,1334.364077,1876.045815,3697.061638,2894.975445
EC Moderate (15E),4/6/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169212839,15.40170252,0.121551886,0.208067036,-0.212541781,0.099409505,9.601861613,0.04187409,0.540825956,0.469036441,0.124711113,-0.325660715,0.103008852,0.428263296,-0.003842758,-0.332106358,161.8297611,161.6525952,157.996571,162.4850072,158.1865285,157.7963471,890.9753907,1102.652529,1337.415048,1882.533403,3698.590151,2896.802903
EC Moderate (15E),4/7/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16976941,15.37468757,0.121468499,0.207568376,-0.211125347,0.099927659,9.648654585,0.042372928,0.539963182,0.468264906,0.124296123,-0.324257167,0.103633487,0.429084074,-0.003622172,-0.332020658,161.7777184,161.6164822,157.8419292,162.4618961,158.0155874,157.5756715,893.7464017,1105.74037,1340.559599,1889.203544,3699.982483,2898.350418
EC Moderate (15E),4/8/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.170347256,15.35065643,0.121417162,0.207062158,-0.20962533,0.100462927,9.69702652,0.042879238,0.539094475,0.467468523,0.123901941,-0.322804327,0.104276591,0.429905301,-0.003387224,-0.331906336,161.7266711,161.5757829,157.6790564,162.4296655,157.8346224,157.3448437,896.5284059,1108.813603,1343.744824,1896.026135,3701.254592,2899.619535
EC Moderate (15E),4/9/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,../data/extractions/tmp/cper_ec_hls_2017_519340_4517990.csv,0.170957203,15.32940636,0.121399461,0.20655945,-0.208049787,0.10102012,9.747467771,0.043398911,0.538231547,0.466663828,0.123521269,-0.321311246,0.104942708,0.430720918,-0.003136374,-0.331767438,161.6765096,161.5318926,157.5082279,162.3909789,157.6440005,157.1035998,899.2860314,1111.840101,1346.919854,1902.970912,3702.422029,2900.612932
