"Year","Pasture","Treatment","Allocation.number","AnimalEID","Tag","Tag.Color","Owner","Coat","Field.Notes","QAQC.Notes","Processing.Notes","Record.Type","Date","Weight","Percent_Shrink","Weight_Shrunk","Use_Flag","Outlier_Flag1"
2012,"15E","LTGI_MOD","20",NA,470,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,818,0,818,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,470,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,832,0,832,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,760,0,760,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,754,0,754,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,802,0,802,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,840,0,840,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,892,0,892,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,473,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,888,0,888,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,614,0,614,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,648,0,648,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,682,0,682,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,738,0,738,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,814,0,814,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,622,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,828,0,828,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,556,0,556,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,608,0,608,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,642,0,642,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,690,0,690,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,766,0,766,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,671,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,738,0,738,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,610,0,610,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,684,0,684,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,734,0,734,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,766,0,766,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,848,0,848,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,685,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,818,0,818,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,570,0,570,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,620,0,620,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,654,0,654,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,702,0,702,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,762,0,762,"Yes","good"
2012,"15E","LTGI_MOD","20",NA,760,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,760,0,760,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,644,0,644,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,692,0,692,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,720,0,720,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,754,0,754,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,764,0,764,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,14,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,768,0,768,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,722,0,722,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,734,0,734,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,748,0,748,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,782,0,782,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,830,0,830,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,49,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,832,0,832,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,684,0,684,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,726,0,726,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,742,0,742,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,760,0,760,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,808,0,808,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,111,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,792,0,792,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,654,0,654,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,670,0,670,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,664,0,664,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,670,0,670,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,692,0,692,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,131,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,714,0,714,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,692,0,692,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,740,0,740,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,754,0,754,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,742,0,742,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,782,0,782,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,137,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,782,0,782,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,662,0,662,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,662,0,662,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,668,0,668,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-08-09,688,0,688,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-09-06,726,0,726,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,145,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","off-study",2012-09-22,724,0,724,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,168,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","on",2012-05-17,606,0,606,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,168,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-06-14,626,0,626,"Yes","good"
2012,"23E","LTGI_HVY","30",NA,168,NA,"Local",NA,NA,"Adams, Anderson, GMS and spring plover steers weighed 5-14; Timm, T/W and Collins steers weighed 5-15-12.","5/15 weight changed to onDate of 5/17, but was taken on 5/15","mid-season",2012-07-12,638,0,638,"Yes","good"
