,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + swir1 + bai_346 + ndti:swir1 + ndti:bai_346 + swir1:bai_346,simp,0.6762,0.6752,1169.8881,180.6432,0.0332,0.2206,0.2092,0.0315,138.3285,0.2498,0.1833,134.9726,0.1648,0.1671
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + swir1 + bai_346 + ndti:swir1 + ndti:bai_346 + swir1:bai_346,simp,0.6439,0.6428,1062.8776,156.6306,0.0335,0.3235,0.3021,0.0496,119.9929,0.2874,0.0802,117.8746,0.2435,0.2457
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + swir1 + bai_346 + ndti:swir1 + ndti:bai_346 + swir1:bai_346,simp,0.6916,0.6907,994.5648,357.0588,0.0046,0.3772,0.3369,0.0499,200.1752,0.3831,0.3253,253.0921,0.2673,0.2704
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + swir1 + bai_346 + ndti:swir1 + ndti:bai_346 + swir1:bai_346,simp,0.6714,0.6704,860.5316,220.7496,0.0337,0.3778,0.4016,0.0644,140.7335,0.3131,0.1434,166.07,0.2842,0.3111
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6572,0.6563,1194.296,291.7643,0.1328,0.4152,0.4107,0.0639,234.3305,0.5061,0.3339,206.8969,0.2944,0.3054
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6418,0.6407,1155.3835,595.5658,0.0013,0.4646,0.3914,0.0557,333.4642,0.6411,0.4081,394.5041,0.3077,0.3115
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6469,0.6459,1230.3467,406.4821,0.2425,0.3469,0.3603,0.0516,484.554,0.9231,0.8345,323.7839,0.2763,0.2835
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.633,0.6319,1298.4556,415.8562,0.0135,0.3708,0.2833,0.041,158.407,0.2874,0.2784,254.6327,0.227,0.2174
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6479,0.6468,1334.5808,248.7103,0.0675,0.2682,0.247,0.0365,238.0539,0.4105,0.3039,185.4026,0.1999,0.1955
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6477,0.6467,1270.0085,375.526,-0.009,0.3893,0.3141,0.0465,167.4275,0.3225,0.2215,247.0308,0.2561,0.2455
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6585,0.6575,1277.9099,254.0201,0.1196,0.3102,0.293,0.0441,247.0789,0.4462,0.2995,193.6801,0.2365,0.2328
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6016,0.6005,1294.2114,144.0643,0.135,0.2976,0.2885,0.0473,120.1258,0.2877,0.1794,109.312,0.2258,0.2287
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6672,0.6662,1148.8884,391.2369,-0.0038,0.4133,0.3676,0.0545,212.0468,0.4058,0.2898,273.6483,0.2891,0.2922
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,simp,0.6275,0.6263,1115.0087,222.6225,-0.0445,0.381,0.392,0.0628,124.8678,0.2778,0.0485,162.2309,0.2776,0.3085
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6587,0.6577,1185.3146,293.1014,0.1238,0.4171,0.4118,0.0641,234.7026,0.5069,0.3205,207.971,0.296,0.3069
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6435,0.6425,1145.1243,607.0492,-0.0313,0.4736,0.3954,0.0563,301.1304,0.5789,0.3668,399.9049,0.312,0.3151
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6509,0.6499,1206.9076,454.6223,0.2996,0.388,0.3852,0.0551,503.9126,0.96,0.8868,367.912,0.314,0.3095
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6333,0.6323,1296.4747,410.9703,0.0124,0.3664,0.2799,0.0405,156.1551,0.2833,0.2767,251.8829,0.2246,0.2151
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6492,0.6482,1326.9257,248.1046,0.0717,0.2675,0.248,0.0366,241.6348,0.4167,0.3061,185.8399,0.2004,0.1962
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6488,0.6478,1263.3246,372.9694,-0.0064,0.3866,0.3132,0.0463,165.2828,0.3184,0.2318,246.3689,0.2554,0.2462
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6599,0.6589,1269.1429,256.0905,0.1087,0.3127,0.2946,0.0444,244.8548,0.4422,0.2903,195.7685,0.2391,0.2356
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6025,0.6014,1289.5948,143.2042,0.1252,0.2958,0.285,0.0468,117.7675,0.2821,0.1688,108.4498,0.224,0.2266
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6685,0.6675,1141.0786,389.4276,0.0063,0.4114,0.3678,0.0545,211.6221,0.405,0.2947,274.2113,0.2896,0.2934
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,simp,0.6268,0.6257,1118.4917,217.536,-0.038,0.3723,0.3849,0.0617,123.8948,0.2757,0.0539,159.74,0.2734,0.3032
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6561,0.6551,1201.2322,294.8727,0.1019,0.4196,0.4151,0.0646,226.2671,0.4887,0.3014,208.9384,0.2973,0.3111
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.64,0.6389,1165.6815,617.1894,-0.0584,0.4815,0.4082,0.0581,289.0181,0.5557,0.4238,413.421,0.3225,0.3299
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6514,0.6504,1204.003,495.0029,0.341,0.4224,0.3918,0.0561,476.9395,0.9086,0.845,382.8642,0.3267,0.3105
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6305,0.6294,1312.6537,403.0225,0.0348,0.3593,0.28,0.0405,159.9594,0.2902,0.2925,243.6852,0.2173,0.211
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6461,0.6451,1344.9181,244.8801,0.0521,0.2641,0.2482,0.0367,233.8767,0.4033,0.3156,183.3557,0.1977,0.1961
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6455,0.6444,1283.2936,364.957,-0.0213,0.3783,0.3104,0.0459,166.6619,0.3211,0.1782,239.3129,0.2481,0.2396
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6527,0.6517,1311.7889,233.1823,0.0999,0.2847,0.2715,0.0409,215.0681,0.3884,0.2973,177.1064,0.2163,0.2163
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6003,0.5992,1300.9911,145.5647,0.1386,0.3007,0.2922,0.0479,122.2727,0.2929,0.1832,110.6108,0.2285,0.2317
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6682,0.6672,1142.7951,404.9156,-0.0323,0.4277,0.383,0.0568,197.5695,0.3781,0.2835,279.9441,0.2957,0.3033
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,simp,0.6233,0.6221,1137.7078,216.0416,-0.0098,0.3697,0.3851,0.0617,126.8192,0.2822,0.0918,158.4365,0.2711,0.3008
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6596,0.6587,1179.1779,294.0356,0.116,0.4184,0.4142,0.0644,231.0778,0.4991,0.3193,208.1558,0.2962,0.3085
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6432,0.6421,1147.2701,608.3438,-0.0435,0.4746,0.4,0.057,302.1838,0.581,0.4275,405.1855,0.3161,0.3214
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6517,0.6507,1202.1029,442.6575,0.3125,0.3777,0.3758,0.0538,478.9016,0.9123,0.8425,351.2919,0.2998,0.2958
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6345,0.6334,1290.1207,410.4634,0.0215,0.366,0.282,0.0408,157.0467,0.2849,0.2811,248.2585,0.2213,0.2134
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6499,0.6488,1322.8876,246.1484,0.0616,0.2654,0.2492,0.0368,237.5979,0.4097,0.326,184.0683,0.1985,0.1964
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6493,0.6483,1260.4492,369.5223,-0.0385,0.383,0.311,0.046,158.6873,0.3057,0.1441,241.5263,0.2504,0.2404
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.657,0.656,1286.475,236.1221,0.1066,0.2883,0.2751,0.0414,222.1504,0.4012,0.2989,179.7616,0.2195,0.2188
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.604,0.6028,1281.937,145.0078,0.1314,0.2995,0.289,0.0474,121.7998,0.2917,0.1737,109.142,0.2254,0.2283
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6698,0.6689,1132.7759,396.422,-0.014,0.4187,0.3743,0.0555,203.2442,0.3889,0.2943,275.2639,0.2908,0.2965
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_126 + bai_346 + ndti:bai_126 + ndti:bai_346 + bai_126:bai_346,simp,0.6275,0.6264,1114.9443,217.0254,-0.0193,0.3714,0.385,0.0617,127.6448,0.284,0.0785,159.3767,0.2727,0.3025
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6633,0.6623,1156.1413,288.8143,0.124,0.411,0.4084,0.0635,232.1343,0.5014,0.3187,204.9112,0.2916,0.3035
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6479,0.6469,1119.7254,606.0501,-0.0383,0.4728,0.3968,0.0565,301.8124,0.5802,0.3856,399.738,0.3118,0.3161
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6527,0.6517,1195.8276,404.019,0.2633,0.3448,0.3567,0.0511,465.8073,0.8874,0.8015,318.6714,0.2719,0.2776
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.639,0.638,1264.3363,406.6013,0.0319,0.3625,0.2792,0.0404,162.9049,0.2955,0.2903,247.9078,0.221,0.213
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.654,0.653,1298.3062,245.9881,0.0638,0.2652,0.2463,0.0364,238.0323,0.4105,0.3055,184.3853,0.1988,0.1952
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6531,0.6521,1238.1644,365.9723,-0.0056,0.3794,0.3068,0.0454,167.2756,0.3222,0.2074,240.4339,0.2492,0.2385
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6631,0.6621,1250.3893,243.9063,0.1227,0.2978,0.2841,0.0428,238.9547,0.4315,0.3091,186.8884,0.2282,0.2258
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6097,0.6085,1252.2107,145.8984,0.1427,0.3014,0.2928,0.048,123.2532,0.2952,0.1864,110.2087,0.2276,0.231
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6749,0.674,1101.2484,398.7522,-0.0302,0.4212,0.3742,0.0555,197.7049,0.3783,0.2689,276.7186,0.2923,0.2973
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_146 + ndti:bai_136 + ndti:bai_146 + bai_136:bai_146,simp,0.6328,0.6317,1085.9595,215.387,-0.0439,0.3686,0.3835,0.0615,123.8661,0.2756,0.0457,158.2501,0.2708,0.3023
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6635,0.6626,1154.594,288.3288,0.1228,0.4103,0.4079,0.0635,231.6852,0.5004,0.3168,204.4979,0.291,0.3031
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6482,0.6471,1118.2036,607.1032,-0.0433,0.4736,0.3973,0.0566,296.8709,0.5707,0.3815,400.7074,0.3126,0.317
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6532,0.6522,1192.916,404.301,0.2679,0.345,0.357,0.0511,466.6729,0.889,0.8034,319.1034,0.2723,0.2777
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6393,0.6383,1262.4827,406.2352,0.0324,0.3622,0.2791,0.0404,163.1311,0.2959,0.2909,247.4136,0.2206,0.2126
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6544,0.6534,1296.1366,246.1139,0.0633,0.2654,0.2466,0.0364,238.6196,0.4115,0.3059,184.6173,0.1991,0.1956
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6533,0.6523,1236.636,365.2685,-0.0059,0.3786,0.3063,0.0453,166.9653,0.3216,0.2049,239.8783,0.2487,0.2379
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6634,0.6624,1248.2542,243.5357,0.1251,0.2974,0.2844,0.0428,240.2846,0.434,0.3125,186.995,0.2283,0.226
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6101,0.609,1249.81,146.0514,0.1432,0.3017,0.2932,0.0481,123.5624,0.296,0.1869,110.2964,0.2278,0.2312
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6754,0.6745,1098.1422,399.8044,-0.033,0.4223,0.3751,0.0556,196.9903,0.377,0.2679,277.1037,0.2927,0.2979
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,simp,0.6327,0.6316,1086.4831,214.1382,-0.0432,0.3665,0.382,0.0612,123.7182,0.2753,0.0458,157.5922,0.2697,0.3012
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.663,0.6621,1157.56,288.5097,0.1292,0.4106,0.4079,0.0635,232.0628,0.5012,0.3271,204.5565,0.2911,0.3029
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6473,0.6463,1123.0974,602.3615,-0.0373,0.4699,0.3934,0.056,300.5655,0.5779,0.3849,396.6661,0.3094,0.3131
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6527,0.6517,1196.0042,399.1017,0.2642,0.3406,0.356,0.051,472.4743,0.9001,0.8122,314.228,0.2681,0.2756
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6391,0.638,1263.9991,408.6962,0.0303,0.3644,0.2801,0.0405,164.7681,0.2989,0.2912,248.7745,0.2218,0.2135
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6541,0.6531,1297.96,247.0636,0.0654,0.2664,0.2476,0.0366,240.2435,0.4143,0.3091,185.2192,0.1997,0.1961
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.653,0.652,1238.7575,367.2205,-0.0115,0.3807,0.3068,0.0454,165.4224,0.3187,0.1943,240.3664,0.2492,0.2378
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6635,0.6625,1247.9675,245.1627,0.1304,0.2994,0.2871,0.0432,245.5171,0.4434,0.3169,188.5348,0.2302,0.2277
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6093,0.6082,1254.0379,145.4841,0.1374,0.3005,0.2912,0.0478,122.6435,0.2938,0.1807,109.527,0.2262,0.2292
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6744,0.6734,1104.4185,398.1237,-0.0276,0.4205,0.3729,0.0553,200.5922,0.3838,0.2753,275.8898,0.2914,0.2959
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_136 + bai_346 + ndti:bai_136 + ndti:bai_346 + bai_136:bai_346,simp,0.6323,0.6312,1088.686,214.4924,-0.0456,0.3671,0.3823,0.0613,124.3191,0.2766,0.043,158.0365,0.2705,0.3022
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6627,0.6617,1159.8432,287.2664,0.1423,0.4088,0.4073,0.0634,235.5221,0.5087,0.3375,205.0612,0.2918,0.3029
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6491,0.6481,1112.5198,616.3015,-0.0512,0.4808,0.4037,0.0575,290.4176,0.5583,0.3503,406.1158,0.3168,0.3219
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.653,0.652,1194.1949,433.6982,0.2764,0.3701,0.3679,0.0527,462.9749,0.882,0.8027,345.7566,0.2951,0.292
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6379,0.6368,1270.8044,402.2686,0.0406,0.3587,0.2767,0.04,168.806,0.3062,0.2988,246.3148,0.2196,0.2118
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6533,0.6523,1302.4176,243.9495,0.0696,0.263,0.2443,0.0361,239.704,0.4134,0.2955,183.3804,0.1977,0.1939
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6525,0.6515,1241.6048,364.305,0.0102,0.3776,0.3068,0.0454,172.4137,0.3321,0.2396,240.899,0.2497,0.2406
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6632,0.6622,1249.5581,249.3032,0.0992,0.3044,0.2858,0.043,230.0304,0.4154,0.282,189.7096,0.2317,0.2291
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6088,0.6077,1256.8134,144.0954,0.135,0.2976,0.2893,0.0475,120.8112,0.2894,0.178,108.9536,0.225,0.2288
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.6762,0.6752,1093.5737,402.5555,-0.0354,0.4252,0.3789,0.0562,192.6726,0.3687,0.255,279.627,0.2954,0.3012
9,Temporal,2022,3,np.log(Biomass_kg_ha) ~ ndti + bai_146 + bai_236 + ndti:bai_146 + ndti:bai_236 + bai_146:bai_236,simp,0.631,0.6299,1095.5337,210.4182,-0.0405,0.3601,0.3783,0.0606,123.1438,0.274,0.046,155.4651,0.2661,0.2975
0,Temporal,2013,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6627,0.6618,1159.4699,286.4156,0.1444,0.4076,0.4067,0.0633,235.1827,0.508,0.3401,204.5738,0.2911,0.3025
1,Temporal,2014,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6493,0.6483,1111.4043,616.564,-0.0527,0.481,0.4041,0.0576,289.2393,0.5561,0.3496,406.5515,0.3171,0.3225
2,Temporal,2015,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6529,0.6519,1194.9122,427.6545,0.2745,0.3649,0.3652,0.0523,461.4119,0.879,0.7998,340.0098,0.2901,0.2886
3,Temporal,2016,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6381,0.6371,1269.3569,401.9794,0.0427,0.3584,0.2768,0.0401,170.1372,0.3087,0.3008,246.0086,0.2193,0.2117
4,Temporal,2017,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6535,0.6525,1301.5756,243.8692,0.0675,0.263,0.2441,0.0361,239.0589,0.4123,0.2928,183.3134,0.1977,0.1938
5,Temporal,2018,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6526,0.6516,1241.2147,363.5523,0.011,0.3769,0.306,0.0453,172.6615,0.3326,0.2377,240.2446,0.249,0.2397
6,Temporal,2019,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6634,0.6624,1248.3572,248.7923,0.102,0.3038,0.286,0.043,231.3609,0.4178,0.2856,189.6894,0.2316,0.2292
7,Temporal,2020,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6092,0.6081,1254.6181,144.5071,0.1365,0.2985,0.2904,0.0476,121.4526,0.2909,0.1794,109.2649,0.2257,0.2295
8,Temporal,2021,3,np.log(Biomass_kg_ha) ~ ndti + bai_236 + bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,simp,0.6767,0.6758,1090.0192,404.3294,-0.0402,0.4271,0.3806,0.0564,191.701,0.3668,0.2521,280.4724,0.2963,0.3023
