,model,kfold,numb_vars,formula,xv,R2,R2_adj,AIC,rmse_kg,pe,rmse_pct,rmse_orig,rmse_orig_pct,rmse_kg_low,rmse_pct_low,pe_low,mae_kg,mae_pct,mae_orig
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.5977,0.5969,1055.8774,384.3252,-0.1041,0.3984,0.5309,0.0785,165.3417,0.3185,-0.0055,259.4845,0.269,0.2994
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.5819,0.581,1173.1672,310.9289,-0.0352,0.3797,0.3651,0.055,203.7276,0.3679,0.1524,238.2621,0.2909,0.3003
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndvi + dfi:ndvi,simp,0.4637,0.4626,1162.653,188.9128,0.3987,0.3902,0.4202,0.0689,188.9287,0.4525,0.482,162.7005,0.3361,0.3454
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5628,0.562,1154.6818,311.0378,-0.004,0.4426,0.4055,0.0631,145.8319,0.315,0.2125,223.593,0.3182,0.3291
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5503,0.5495,1087.3622,568.6502,0.1228,0.4436,0.3991,0.0568,534.8839,1.0283,0.8661,375.8307,0.2932,0.3071
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5927,0.5919,1044.7043,599.3988,0.4921,0.5115,0.4734,0.0678,690.7541,1.3159,1.2866,473.0904,0.4037,0.3765
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5497,0.5488,1180.6297,456.4652,-0.0702,0.407,0.3307,0.0478,127.4827,0.2313,0.2434,288.9672,0.2576,0.2561
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5684,0.5676,1231.9437,279.8416,-0.0467,0.3017,0.2782,0.0411,199.8744,0.3447,0.1951,208.9948,0.2254,0.2261
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.567,0.5661,1170.1129,403.1492,-0.1057,0.4179,0.3497,0.0517,131.5757,0.2535,0.0875,261.9813,0.2716,0.2668
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.5831,0.5822,1168.8342,280.9413,-0.0468,0.3431,0.3243,0.0488,170.5704,0.308,0.1409,208.3087,0.2544,0.2612
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndti + dfi:ndti,simp,0.49,0.489,1085.2629,193.8649,0.3731,0.4004,0.4237,0.0695,188.9608,0.4526,0.4585,162.4515,0.3355,0.3433
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.3884,0.3872,1696.0209,313.1267,-0.0063,0.4456,0.4296,0.0668,207.434,0.448,0.1678,229.2917,0.3263,0.3456
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4279,0.4267,1458.3667,752.8857,-0.1638,0.5873,0.5514,0.0785,299.3599,0.5755,0.447,535.4439,0.4177,0.4594
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4037,0.4026,1631.4409,516.6971,-0.1202,0.4409,0.4559,0.0653,301.8183,0.575,0.3606,398.2331,0.3398,0.3771
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.3859,0.3847,1657.2331,503.7371,0.0408,0.4491,0.3808,0.0551,312.2126,0.5664,0.4974,333.8079,0.2976,0.2982
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4122,0.411,1705.348,326.3084,0.1563,0.3519,0.3302,0.0488,361.1236,0.6228,0.4918,244.6012,0.2638,0.2571
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4377,0.4367,1575.44,444.189,0.1158,0.4604,0.485,0.0718,339.3032,0.6536,0.5848,321.7339,0.3335,0.3567
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.4329,0.4318,1630.1994,339.9017,0.1487,0.4151,0.3858,0.0581,331.35,0.5984,0.416,262.6438,0.3207,0.3096
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + satvi + dfi:satvi,simp,0.2943,0.293,1584.0768,241.7638,0.549,0.4994,0.4922,0.0807,253.1313,0.6063,0.6386,213.3595,0.4407,0.4187
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.364,0.3629,1758.8782,332.4832,0.2455,0.4731,0.4814,0.0749,247.3304,0.5342,0.5784,260.39,0.3706,0.3903
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.3476,0.3464,1660.4443,651.6478,0.1231,0.5083,0.4765,0.0679,561.9194,1.0803,1.0813,454.796,0.3548,0.3769
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.3848,0.3836,1679.4919,621.3944,0.426,0.5303,0.517,0.074,876.2312,1.6692,1.6916,483.706,0.4128,0.3958
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.3622,0.361,1715.3115,550.4624,-0.1522,0.4908,0.4375,0.0633,188.5191,0.342,0.2808,372.5792,0.3322,0.3503
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.3746,0.3734,1800.0909,341.6978,-0.0875,0.3684,0.3351,0.0495,180.1478,0.3107,0.2189,251.3459,0.271,0.2729
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.4071,0.4059,1657.8049,451.4914,-0.1393,0.468,0.5797,0.0858,160.7559,0.3097,0.0625,297.5111,0.3084,0.3344
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.3701,0.3688,1787.9221,275.3494,0.0108,0.3362,0.3191,0.048,199.3073,0.3599,0.2612,202.4274,0.2472,0.2523
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + ndii7 + dfi:ndii7,simp,0.2996,0.2982,1572.5884,281.8191,0.657,0.5821,0.5762,0.0945,294.735,0.706,0.7813,243.9008,0.5038,0.4776
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0547,0.053,2397.7853,364.7733,0.4527,0.5191,0.554,0.0862,348.3366,0.7523,0.8693,304.9094,0.4339,0.4521
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0823,0.0805,2186.0794,832.2766,-0.1774,0.6492,0.6467,0.0921,314.9511,0.6055,0.6209,599.3626,0.4676,0.5383
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0644,0.0626,2325.2803,573.7621,-0.1738,0.4896,0.5017,0.0718,279.0807,0.5317,0.5378,419.6987,0.3582,0.3981
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0724,0.0705,2290.8215,619.6985,0.0414,0.5525,0.5235,0.0758,397.6779,0.7214,0.8327,449.7148,0.401,0.4264
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0663,0.0645,2414.1897,352.1626,0.0038,0.3797,0.3435,0.0508,245.1283,0.4227,0.43,246.2934,0.2656,0.2663
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.1182,0.1165,2273.7961,557.6027,0.1433,0.578,0.6067,0.0898,436.7634,0.8414,0.8347,443.1023,0.4593,0.4954
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0743,0.0725,2365.2791,315.3149,0.1047,0.385,0.3729,0.0561,266.7317,0.4817,0.4771,242.9172,0.2966,0.3019
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + nir + dfi:nir,simp,0.0412,0.0393,2055.0323,428.2385,1.0867,0.8845,0.7703,0.1264,457.1047,1.0949,1.2625,395.3204,0.8165,0.6788
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5989,0.5981,1016.0032,326.1283,0.2618,0.4641,0.4533,0.0705,285.885,0.6175,0.4912,220.4007,0.3136,0.3115
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5592,0.5583,1056.732,591.4741,0.0145,0.4614,0.3611,0.0514,391.6191,0.7529,0.4435,344.0113,0.2684,0.2583
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5619,0.561,1156.8943,320.4731,0.1346,0.2735,0.2845,0.0407,321.3204,0.6121,0.6115,257.7755,0.22,0.2296
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.6054,0.6046,977.8342,491.4759,0.1209,0.4382,0.4086,0.0591,445.6739,0.8085,0.7247,330.8042,0.2949,0.2924
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5949,0.5941,1134.8707,295.4052,0.0726,0.3185,0.2928,0.0433,237.889,0.4103,0.3686,222.7223,0.2402,0.2357
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.6045,0.6038,1029.3485,411.4686,0.0522,0.4265,0.3906,0.0578,266.6378,0.5136,0.4707,300.0855,0.3111,0.3197
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.5889,0.5881,1147.594,244.1672,-0.0819,0.2982,0.2753,0.0414,111.8442,0.202,0.0751,179.4344,0.2191,0.2231
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + swir1 + dfi:swir1,simp,0.4889,0.4879,1088.6188,178.5417,0.0449,0.3688,0.3343,0.0548,122.9854,0.2946,0.112,135.2268,0.2793,0.2802
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6795,0.6789,654.06,294.9118,0.1676,0.4197,0.4163,0.0648,228.6286,0.4938,0.3862,201.5495,0.2868,0.2962
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6508,0.6502,697.8232,555.0158,0.0767,0.433,0.34,0.0484,434.7861,0.8359,0.5197,328.1488,0.256,0.2473
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6667,0.666,735.7415,368.2805,0.2911,0.3143,0.3363,0.0482,434.1068,0.827,0.801,306.7453,0.2618,0.2692
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6719,0.6712,694.6036,425.5649,0.0598,0.3794,0.3403,0.0492,301.7378,0.5474,0.4865,273.068,0.2435,0.2433
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6682,0.6676,829.0728,246.799,0.0486,0.2661,0.2429,0.0359,201.4143,0.3473,0.3092,181.0624,0.1952,0.1924
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6693,0.6687,751.637,367.6316,-0.0201,0.3811,0.3126,0.0463,157.8236,0.304,0.2622,240.0092,0.2488,0.2427
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.6689,0.6682,823.2,231.7212,-0.0983,0.283,0.2497,0.0376,94.295,0.1703,0.0352,165.6181,0.2022,0.2013
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + swir2 + dfi:swir2,simp,0.5888,0.588,754.4183,168.662,-0.0267,0.3484,0.3057,0.0501,109.402,0.262,0.0284,124.483,0.2571,0.2555
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0683,0.0665,2374.544,398.8812,0.4798,0.5676,0.5926,0.0922,385.0265,0.8316,0.9368,337.4405,0.4802,0.4914
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0694,0.0676,2207.4841,817.5141,-0.1027,0.6377,0.6272,0.0893,406.6132,0.7817,0.8607,593.5113,0.463,0.5233
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0722,0.0704,2312.3016,588.7487,0.037,0.5024,0.5395,0.0772,596.1502,1.1357,1.1396,452.07,0.3858,0.4242
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0612,0.0594,2309.1634,620.4471,-0.0825,0.5532,0.5069,0.0734,272.0605,0.4936,0.5991,418.9641,0.3735,0.3941
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.071,0.0692,2406.4316,377.0594,-0.0787,0.4066,0.3657,0.054,188.4571,0.325,0.3135,263.3519,0.284,0.2857
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.104,0.1022,2298.7103,506.5017,0.0144,0.525,0.6532,0.0967,270.1607,0.5204,0.4814,359.6639,0.3728,0.4151
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0686,0.0667,2374.5207,303.9372,0.1057,0.3711,0.359,0.054,263.9354,0.4767,0.4794,227.1209,0.2773,0.2819
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_126 + dfi:bai_126,simp,0.0605,0.0586,2023.7788,439.0683,1.1114,0.9069,0.7827,0.1284,469.4579,1.1245,1.2896,398.3838,0.8229,0.6809
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3633,0.3622,1760.6495,286.4706,0.1246,0.4077,0.3925,0.0611,227.4346,0.4912,0.2778,199.0015,0.2832,0.2911
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4179,0.4168,1484.8211,763.8402,-0.2354,0.5959,0.5667,0.0807,236.7467,0.4552,0.2995,546.7276,0.4265,0.4775
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3729,0.3716,1709.2223,435.4007,-0.0088,0.3716,0.3797,0.0544,258.1827,0.4918,0.4412,325.8236,0.278,0.2938
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3789,0.3777,1674.6252,509.2085,0.0332,0.454,0.404,0.0585,323.1832,0.5863,0.58,353.1926,0.3149,0.3222
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3998,0.3987,1737.0844,329.6695,0.1843,0.3555,0.3416,0.0505,356.6499,0.6151,0.5025,257.5922,0.2778,0.2734
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.4602,0.4592,1512.0498,495.8311,0.172,0.514,0.5748,0.085,446.644,0.8604,0.8151,388.5533,0.4028,0.4412
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.3961,0.3949,1724.4553,279.2654,0.069,0.341,0.3234,0.0487,228.5045,0.4127,0.3261,211.0337,0.2577,0.2584
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_136 + dfi:bai_136,simp,0.2762,0.2748,1623.0696,243.662,0.5509,0.5033,0.4976,0.0816,253.5975,0.6074,0.6491,215.7352,0.4456,0.4242
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2106,0.2092,2107.2391,363.8409,0.3436,0.5178,0.5345,0.0832,308.7771,0.6669,0.735,298.7685,0.4252,0.4431
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2031,0.2015,1968.6467,743.3228,0.0385,0.5799,0.555,0.079,532.9651,1.0247,1.1082,538.2711,0.4199,0.456
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.239,0.2375,2007.194,689.8623,0.2953,0.5887,0.5785,0.0828,922.8368,1.758,1.703,523.1778,0.4465,0.4436
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2069,0.2053,2050.1662,597.7583,-0.1568,0.533,0.4793,0.0693,211.6716,0.384,0.3595,404.0203,0.3602,0.3801
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2194,0.2179,2139.7593,364.2097,-0.0766,0.3927,0.3558,0.0526,190.7625,0.329,0.2745,262.2429,0.2828,0.2847
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2661,0.2646,1989.0015,480.8038,-0.1171,0.4984,0.7437,0.11,173.2397,0.3337,0.1383,314.1423,0.3256,0.3664
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.2142,0.2126,2119.5323,290.2562,0.0791,0.3544,0.3399,0.0512,248.234,0.4483,0.3905,216.549,0.2644,0.2679
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_146 + dfi:bai_146,simp,0.1671,0.1654,1838.8082,359.8911,0.8924,0.7433,0.6848,0.1123,383.0175,0.9174,1.0408,321.4598,0.664,0.5857
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.4832,0.4822,1424.4776,243.764,0.1049,0.3469,0.3406,0.053,163.5361,0.3532,0.2902,178.1099,0.2535,0.264
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5045,0.5035,1236.9313,689.8128,-0.1554,0.5381,0.4596,0.0655,270.9644,0.5209,0.3827,461.2669,0.3598,0.3701
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.501,0.5,1357.328,439.787,0.0852,0.3753,0.3814,0.0546,428.6262,0.8165,0.6737,347.4043,0.2965,0.3097
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.4829,0.4819,1393.073,436.1276,0.0325,0.3889,0.3209,0.0464,218.1742,0.3958,0.4075,272.8261,0.2433,0.2409
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5156,0.5147,1408.6712,307.4358,0.1116,0.3315,0.3039,0.0449,326.0848,0.5623,0.3526,230.6814,0.2487,0.2387
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.6086,0.6078,1013.2328,389.4602,0.0624,0.4037,0.6399,0.0947,239.0363,0.4605,0.3739,271.5511,0.2815,0.3277
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.5332,0.5323,1338.2326,303.9313,0.0239,0.3711,0.3528,0.0531,231.1467,0.4174,0.2297,225.0429,0.2748,0.2756
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_236 + dfi:bai_236,simp,0.4013,0.4001,1331.5987,185.8823,0.3982,0.3839,0.4129,0.0677,190.4881,0.4563,0.4776,159.6533,0.3298,0.3387
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2365,0.235,2053.5734,356.0522,0.3201,0.5067,0.5215,0.0811,294.0746,0.6352,0.698,290.5661,0.4135,0.432
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2314,0.2299,1912.8906,732.1604,0.0606,0.5711,0.5466,0.0779,551.4622,1.0602,1.1375,530.9194,0.4142,0.4481
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2683,0.2668,1946.7526,684.6355,0.2986,0.5842,0.5721,0.0819,912.5177,1.7384,1.6827,518.9953,0.4429,0.4382
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2338,0.2323,1997.2339,589.1697,-0.1604,0.5253,0.4716,0.0682,205.8381,0.3734,0.327,398.66,0.3554,0.3756
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2457,0.2442,2087.3248,356.5577,-0.067,0.3845,0.3482,0.0514,194.7679,0.3359,0.2769,257.4542,0.2776,0.2791
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.2923,0.291,1932.405,476.0253,-0.1301,0.4934,0.7304,0.1081,169.5865,0.3267,0.1003,311.7438,0.3231,0.364
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.243,0.2415,2063.4656,290.3186,0.0729,0.3545,0.3398,0.0511,245.1861,0.4428,0.3716,217.7432,0.2659,0.2696
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_246 + dfi:bai_246,simp,0.1873,0.1857,1800.9854,344.7906,0.851,0.7122,0.6646,0.109,366.3374,0.8775,0.9935,307.3499,0.6348,0.5671
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3107,0.3094,1888.7532,335.2894,0.305,0.4771,0.4954,0.0771,278.3054,0.6011,0.6567,272.1793,0.3873,0.4066
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.312,0.3106,1742.4548,713.8479,0.0699,0.5569,0.5292,0.0754,550.5333,1.0584,1.1149,514.3972,0.4013,0.4319
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3425,0.3413,1781.9154,641.0656,0.2814,0.5471,0.5448,0.078,830.7382,1.5826,1.5361,486.876,0.4155,0.4149
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3034,0.3021,1850.7883,549.2159,-0.1522,0.4897,0.4377,0.0633,193.2692,0.3506,0.2496,371.0728,0.3308,0.3508
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3169,0.3156,1935.3486,330.1553,-0.033,0.356,0.3225,0.0477,208.4275,0.3594,0.2861,241.4552,0.2604,0.2598
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3685,0.3673,1755.6183,453.4826,-0.1475,0.4701,0.7139,0.1056,180.0711,0.3469,0.009,302.7808,0.3139,0.3593
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.3274,0.3261,1886.0832,301.2772,0.0384,0.3679,0.353,0.0531,235.854,0.4259,0.3042,230.0315,0.2809,0.2865
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ dfi + bai_346 + dfi:bai_346,simp,0.2467,0.2452,1684.4572,304.894,0.7448,0.6298,0.6089,0.0999,322.8483,0.7733,0.8698,270.9285,0.5596,0.5168
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.5822,0.5814,1081.6819,296.7375,0.024,0.4223,0.3935,0.0612,155.8552,0.3366,0.2371,214.7563,0.3056,0.3164
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.5796,0.5787,983.9004,589.2335,0.1184,0.4597,0.4133,0.0589,545.0999,1.048,0.8981,393.5102,0.307,0.3207
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.6029,0.6021,1005.5011,458.7992,0.4082,0.3915,0.4268,0.0611,647.1533,1.2328,1.2486,383.0305,0.3269,0.336
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.5685,0.5677,1115.1705,445.8681,-0.0644,0.3975,0.3175,0.0459,129.6351,0.2352,0.2207,281.3761,0.2509,0.2479
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.5882,0.5874,1160.1844,271.9169,-0.0018,0.2932,0.2709,0.04,225.9111,0.3896,0.2405,205.5338,0.2216,0.2205
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.585,0.5842,1103.9896,387.6173,-0.1085,0.4018,0.3346,0.0495,140.6256,0.2709,0.0199,255.9359,0.2653,0.261
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.6146,0.6138,1050.9378,294.4904,-0.0095,0.3596,0.3599,0.0542,230.523,0.4163,0.1567,229.7334,0.2805,0.2958
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ ndvi + ndti + ndvi:ndti,simp,0.5005,0.4995,1053.4239,180.3998,0.3199,0.3726,0.392,0.0643,172.1815,0.4124,0.3956,149.2434,0.3083,0.3171
0,Temporal,2013,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.3679,0.3668,1748.9403,326.3706,0.3977,0.4644,0.4928,0.0767,329.8354,0.7124,0.7305,257.715,0.3667,0.3824
1,Temporal,2014,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.3513,0.35,1651.8004,717.1483,-0.1389,0.5594,0.4868,0.0693,236.6566,0.455,0.369,473.4792,0.3694,0.3835
2,Temporal,2015,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.4237,0.4226,1579.0117,568.3554,-0.1098,0.485,0.5485,0.0785,453.7497,0.8644,0.5531,460.6173,0.3931,0.4636
3,Temporal,2016,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.3509,0.3496,1742.403,529.4169,-0.0978,0.472,0.3984,0.0576,200.118,0.363,0.3281,344.8255,0.3074,0.3102
4,Temporal,2017,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.3802,0.379,1786.5078,333.082,0.1747,0.3592,0.3419,0.0505,374.3069,0.6455,0.5858,252.813,0.2726,0.2659
5,Temporal,2018,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.3578,0.3565,1781.8472,397.0803,0.0717,0.4116,0.3672,0.0543,245.9265,0.4737,0.4503,284.5084,0.2949,0.3003
6,Temporal,2019,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.4191,0.4179,1666.3194,375.2137,0.1575,0.4582,0.4426,0.0666,368.9164,0.6663,0.3952,295.3438,0.3606,0.3537
7,Temporal,2020,2,np.log(Biomass_kg_ha) ~ ndvi + satvi + ndvi:satvi,simp,0.2501,0.2486,1677.5599,255.3789,0.56,0.5275,0.5004,0.0821,267.7389,0.6413,0.6579,221.4828,0.4575,0.4264
