Date,Pasture,EcoSite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
10/11/2016,20SE,Salt Flat,5,2,15,22,3,BOGR,42,3,SPAI,32,3,
10/11/2016,20SE,Salt Flat,5,2,18,28,7,SPAI,24,1,DISP,26,4,
10/11/2016,20SE,Salt Flat,5,2,21,23,5,SPAI,20,6,DISP,21.5,5.5,
10/11/2016,20SE,Salt Flat,5,2,24,30,4,SPAI,30,8,DISP,30,6,
10/11/2016,20SE,Salt Flat,5,3,3,12,1,SPAI,32,1,SPAI,22,1,
10/11/2016,20SE,Salt Flat,5,3,6,8,1,SPAI,12,2,SPAI,10,1.5,
10/11/2016,20SE,Salt Flat,5,3,9,9,2,BOGR,28,4,SPAI,18.5,3,
10/11/2016,20SE,Salt Flat,5,3,12,22,5,SPAI,15,3,SPAI,18.5,4,
10/11/2016,20SE,Salt Flat,5,3,15,34,3,BOGR,10,1,SPAI,22,2,
10/11/2016,20SE,Salt Flat,5,3,18,14,2,SPAI,14,1,SPAI,14,1.5,
10/11/2016,20SE,Salt Flat,5,3,21,18,10,SPAI,24,1,SPAI,21,5.5,
10/11/2016,20SE,Salt Flat,5,3,24,18,3,SPAI,14,3,SPAI,16,3,
10/11/2016,20SE,Salt Flat,5,4,3,26,9,PASM,24,8,SPAI,25,8.5,
10/11/2016,20SE,Salt Flat,5,4,6,28,10,DISP,33,10,SPAI,30.5,10,
10/11/2016,20SE,Salt Flat,5,4,9,28,5,DISP,26,7,SPAI,27,6,
10/11/2016,20SE,Salt Flat,5,4,12,26,21,SPAI,28,5,DISP,27,13,
10/11/2016,20SE,Salt Flat,5,4,15,46,2,SPAI,44,22,SPAI,45,12,
10/11/2016,20SE,Salt Flat,5,4,18,32,9,SPAI,50,6,SPAI,41,7.5,
10/11/2016,20SE,Salt Flat,5,4,21,30,10,SPAI,50,6,DISP,40,8,
10/11/2016,20SE,Salt Flat,5,4,24,22,5,SPAI,24,2,SPAI,23,3.5,
10/11/2016,20SE,Plains,6,1,3,8,3,BOGR,10,5,OPPO,9,4,
10/11/2016,20SE,Plains,6,1,6,9,1,BOGR,11,1,PASM,10,1,
10/11/2016,20SE,Plains,6,1,9,6,2,BOGR,10,4,PASM,8,3,
10/11/2016,20SE,Plains,6,1,12,8,2,BOGR,10,2,BOGR,9,2,
10/11/2016,20SE,Plains,6,1,15,29,2,PASM,24,8,PASM,26.5,5,
10/11/2016,20SE,Plains,6,1,18,30,7,PASM,23,2,PASM,26.5,4.5,
10/11/2016,20SE,Plains,6,1,21,24,2,PASM,21,1,PASM,22.5,1.5,
10/11/2016,20SE,Plains,6,1,24,21,3,PASM,28,3,PASM,24.5,3,
10/11/2016,20SE,Plains,6,2,3,6,2,BOGR,28,3,BOGR,17,2.5,
10/11/2016,20SE,Plains,6,2,6,8,5,BOGR,12,3,BOGR,10,4,
10/11/2016,20SE,Plains,6,2,9,12,2,BOGR,14,2,BOGR,13,2,
10/11/2016,20SE,Plains,6,2,12,14,1,BOGR,10,1,BOGR,12,1,
10/11/2016,20SE,Plains,6,2,15,3,1,BOGR,24,3,HECO,13.5,2,
10/11/2016,20SE,Plains,6,2,18,21,2,HECO,40,8,HECO,30.5,5,
10/11/2016,20SE,Plains,6,2,21,22,3,VUOC,34,4,PASM,28,3.5,
10/11/2016,20SE,Plains,6,2,24,10,3,VUOC,14,4,BOGR,12,3.5,
10/11/2016,20SE,Plains,6,3,3,12,2,BOGR,2,1,BOGR,7,1.5,
10/11/2016,20SE,Plains,6,3,6,14,3,BOGR,22,2,BOGR,18,2.5,
10/11/2016,20SE,Plains,6,3,9,20,3,HECO,18,1,BOGR,19,2,
10/11/2016,20SE,Plains,6,3,12,34,4,PASM,21,6,BOGR,27.5,5,
10/11/2016,20SE,Plains,6,3,15,12,4,BOGR,24,2,BOGR,18,3,
10/11/2016,20SE,Plains,6,3,18,21,4,PASM,26,1,PASM,23.5,2.5,
10/11/2016,20SE,Plains,6,3,21,14,3,BOGR,24,5,BOGR,19,4,
10/11/2016,20SE,Plains,6,3,24,8,3,BOGR,12,2,BOGR,10,2.5,
10/11/2016,20SE,Plains,6,4,3,31,4,HECO,30,5,HECO,30.5,4.5,
10/11/2016,20SE,Plains,6,4,6,4,0,BARE,10,2,BOGR,7,1,
10/11/2016,20SE,Plains,6,4,9,13,2,VUOC,15,3,VUOC,14,2.5,
10/11/2016,20SE,Plains,6,4,12,10,2,VUOC,32,2,HECO,21,2,
10/11/2016,20SE,Plains,6,4,15,17,3,VUOC,7,1,BOGR,12,2,
10/11/2016,20SE,Plains,6,4,18,14,4,VUOC,18,3,BOGR,16,3.5,
10/11/2016,20SE,Plains,6,4,21,12,2,BOGR,17,2,BOGR,14.5,2,
10/11/2016,20SE,Plains,6,4,24,24,3,VUOC,16,2,HECO,20,2.5,
10/20/2016,21N,Plains,1,1,3,19,5,PASM,19,3,PASM,19,4,
10/20/2016,21N,Plains,1,1,6,15,3,OPPO,15,2,PASM,15,2.5,
10/20/2016,21N,Plains,1,1,9,22,2,PASM,26,3,PASM,24,2.5,
10/20/2016,21N,Plains,1,1,12,21,3,BOGR,18,9,GUSA,19.5,6,
10/20/2016,21N,Plains,1,1,15,15,3,PASM,21,6,GUSA,18,4.5,
10/20/2016,21N,Plains,1,1,18,12,1,BOGR,12,4,ARPU,12,2.5,
10/20/2016,21N,Plains,1,1,21,15,5,ARFR,20,5,GUSA,17.5,5,
10/20/2016,21N,Plains,1,1,24,21,2,GUSA,22,5,PASM,21.5,3.5,
10/20/2016,21N,Plains,1,2,3,19,3,OPPO,10,1,BOGR,14.5,2,
10/20/2016,21N,Plains,1,2,6,13,2,BOGR,6,2,BOGR,9.5,2,
10/20/2016,21N,Plains,1,2,9,12,2,BOGR,22,2,BOGR,17,2,
10/20/2016,21N,Plains,1,2,12,14,3,VUOC,10,3,BOGR,12,3,
10/20/2016,21N,Plains,1,2,15,7,3,BOGR,12,0,VUOC,9.5,1.5,
10/20/2016,21N,Plains,1,2,18,7,3,BOGR,9,2,ELEL,8,2.5,
10/20/2016,21N,Plains,1,2,21,6,2,BOGR,8,1,BOGR,7,1.5,
10/20/2016,21N,Plains,1,2,24,8,3,ARPU,9,2,BOGR,8.5,2.5,
10/20/2016,21N,Plains,1,3,3,12,4,PASM,20,4,ERNA,16,4,
10/20/2016,21N,Plains,1,3,6,22,2,PASM,21,2,BOGR,21.5,2,
10/20/2016,21N,Plains,1,3,9,14,5,GUSA,21,9,GUSA,17.5,7,
10/20/2016,21N,Plains,1,3,12,11,4,ELEL,26,2,VUOC,18.5,3,
10/20/2016,21N,Plains,1,3,15,19,4,EREF,7,0,BOGR,13,2,
10/20/2016,21N,Plains,1,3,18,20,5,BOGR,19,6,ELEL,19.5,5.5,
10/20/2016,21N,Plains,1,3,21,12,7,GUSA,9,1,BOGR,10.5,4,
10/20/2016,21N,Plains,1,3,24,10,3,BOGR,6,3,BOGR,8,3,
10/20/2016,21N,Plains,1,4,3,8,2,BOGR,11,5,VUOC,9.5,3.5,
10/20/2016,21N,Plains,1,4,6,8,2,VUOC,12,4,EREF,10,3,
10/20/2016,21N,Plains,1,4,9,6,4,OPPO,12,3,BOGR,9,3.5,
10/20/2016,21N,Plains,1,4,12,8,3,VUOC,28,5,ARPU,18,4,
10/20/2016,21N,Plains,1,4,15,13,2,HEVI,11,4,OPPO,12,3,
10/20/2016,21N,Plains,1,4,18,22,5,PASM,24,5,HEVI,23,5,
10/20/2016,21N,Plains,1,4,21,11,4,VUOC,10,3,GUSA,10.5,3.5,
10/20/2016,21N,Plains,1,4,24,6,2,HEVI,10,3,HEVI,8,2.5,
10/20/2016,21N,Plains,2,1,3,12,3,ELEL,13,2,BOGR,12.5,2.5,
10/20/2016,21N,Plains,2,1,6,30,6,PASM,22,3,PASM,26,4.5,
10/20/2016,21N,Plains,2,1,9,16,3,BOGR,19,3,BOGR,17.5,3,
10/20/2016,21N,Plains,2,1,12,14,3,ELEL,23,6,ARFR,18.5,4.5,
10/20/2016,21N,Plains,2,1,15,32,5,GUSA,18,2,BOGR,25,3.5,
10/20/2016,21N,Plains,2,1,18,16,3,PASM,19,4,BOGR,17.5,3.5,
10/20/2016,21N,Plains,2,1,21,19,4,ARPU,9,3,BOGR,14,3.5,
10/20/2016,21N,Plains,2,1,24,17,5,GUSA,27,7,GUSA,22,6,
10/20/2016,21N,Plains,2,2,3,11,2,BOGR,2,1,BOGR,6.5,1.5,
10/20/2016,21N,Plains,2,2,6,9,4,VUOC,13,2,VUOC,11,3,
10/20/2016,21N,Plains,2,2,9,8,3,VUOC,6,3,BOGR,7,3,
10/20/2016,21N,Plains,2,2,12,4,0,VUOC,14,4,VUOC,9,2,
10/20/2016,21N,Plains,2,2,15,5,3,VUOC,9,0,BOGR,7,1.5,
10/20/2016,21N,Plains,2,2,18,3,2,BOGR,4,3,BOGR,3.5,2.5,
10/20/2016,21N,Plains,2,2,21,6,3,BOGR,8,3,VUOC,7,3,
10/20/2016,21N,Plains,2,2,24,3,1,BOGR,7,2,VUOC,5,1.5,
10/20/2016,21N,Plains,2,3,3,5,3,BOGR,10,2,BOGR,7.5,2.5,
10/20/2016,21N,Plains,2,3,6,3,2,BOGR,5,3,BOGR,4,2.5,
10/20/2016,21N,Plains,2,3,9,5,1,BOGR,5,1,BOGR,5,1,
10/20/2016,21N,Plains,2,3,12,21,3,PASM,17,4,PASM,19,3.5,
10/20/2016,21N,Plains,2,3,15,8,3,BOGR,15,3,GUSA,11.5,3,
10/20/2016,21N,Plains,2,3,18,18,10,GUSA,11,2,BOGR,14.5,6,
10/20/2016,21N,Plains,2,3,21,14,2,GUSA,13,1,BOGR,13.5,1.5,
10/20/2016,21N,Plains,2,3,24,12,2,ARFR,8,2,ELEL,10,2,
10/20/2016,21N,Plains,2,4,3,15,1,VUOC,9,2,VUOC,12,1.5,
10/20/2016,21N,Plains,2,4,6,11,2,BOGR,10,2,VUOC,10.5,2,
10/20/2016,21N,Plains,2,4,9,11,3,VUOC,16,4,PASM,13.5,3.5,
10/20/2016,21N,Plains,2,4,12,11,2,VUOC,7,2,VUOC,9,2,
10/20/2016,21N,Plains,2,4,15,11,3,VUOC,13,3,VUOC,12,3,
10/20/2016,21N,Plains,2,4,18,11,3,BOGR,11,1,BOGR,11,2,
10/20/2016,21N,Plains,2,4,21,12,2,BOGR,2,1,BOGR,7,1.5,
10/20/2016,21N,Plains,2,4,24,16,5,ELEL,9,2,BOGR,12.5,3.5,
10/20/2016,21N,Plains,3,1,3,13,3,BOGR,5,1,BOGR,9,2,
10/20/2016,21N,Plains,3,1,6,16,2,BOGR,19,3,BOGR,17.5,2.5,
10/20/2016,21N,Plains,3,1,9,19,2,BOGR,20,3,HECO,19.5,2.5,
10/20/2016,21N,Plains,3,1,12,4,1,BOGR,15,2,HECO,9.5,1.5,
10/20/2016,21N,Plains,3,1,15,9,4,BOGR,4,2,BOGR,6.5,3,
10/20/2016,21N,Plains,3,1,18,4,2,BOGR,5,3,BOGR,4.5,2.5,
10/20/2016,21N,Plains,3,1,21,3,2,BOGR,9,3,ELEL,6,2.5,
10/20/2016,21N,Plains,3,1,24,15,3,GUSA,3,1,BOGR,9,2,
10/20/2016,21N,Plains,3,2,3,5,0,BOGR,7,3,BOGR,6,1.5,
10/20/2016,21N,Plains,3,2,6,16,5,ELEL,16,4,ELEL,16,4.5,
10/20/2016,21N,Plains,3,2,9,23,5,HECO,20,5,HECO,21.5,5,
10/20/2016,21N,Plains,3,2,12,44,7,EREF,49,2,GUSA,46.5,4.5,
10/20/2016,21N,Plains,3,2,15,21,2,HECO,17,4,ELEL,19,3,
10/20/2016,21N,Plains,3,2,18,29,4,BOGR,16,3,BOGR,22.5,3.5,
10/20/2016,21N,Plains,3,2,21,23,3,ARPU,11,3,ELEL,17,3,
10/20/2016,21N,Plains,3,2,24,10,3,BOGR,11,2,ELEL,10.5,2.5,
10/20/2016,21N,Plains,3,3,3,6,2,VUOC,11,3,VUOC,8.5,2.5,
10/20/2016,21N,Plains,3,3,6,15,8,RACO,10,4,VUOC,12.5,6,
10/20/2016,21N,Plains,3,3,9,16,3,BOGR,7,3,BOGR,11.5,3,
10/20/2016,21N,Plains,3,3,12,13,2,VUOC,11,2,BOGR,12,2,
10/20/2016,21N,Plains,3,3,15,12,3,CADU,21,5,CADU,16.5,4,
10/20/2016,21N,Plains,3,3,18,6,1,BOGR,13,2,BOGR,9.5,1.5,
10/20/2016,21N,Plains,3,3,21,8,3,BOGR,10,4,BOGR,9,3.5,
10/20/2016,21N,Plains,3,3,24,27,9,HECO,16,6,ARPU,21.5,7.5,
10/20/2016,21N,Plains,3,4,3,7,3,GUSA,14,1,PASM,10.5,2,
10/20/2016,21N,Plains,3,4,6,11,4,BOGR,7,3,BOGR,9,3.5,
10/20/2016,21N,Plains,3,4,9,16,4,ELEL,10,1,BOGR,13,2.5,
10/20/2016,21N,Plains,3,4,12,13,3,VUOC,46,3,ELEL,29.5,3,
10/20/2016,21N,Plains,3,4,15,26,3,PASM,31,5,ELEL,28.5,4,
10/20/2016,21N,Plains,3,4,18,16,3,VUOC,15,3,BOGR,15.5,3,
10/20/2016,21N,Plains,3,4,21,21,6,EREF,45,5,ELEL,33,5.5,
10/20/2016,21N,Plains,3,4,24,40,5,EREF,12,2,HECO,26,3.5,
10/20/2016,21N,Plains,4,1,3,22,3,BOGR,38,4,PASM,30,3.5,
10/20/2016,21N,Plains,4,1,6,23,5,BOGR,12,3,BOGR,17.5,4,
10/20/2016,21N,Plains,4,1,9,11,3,BOGR,17,5,ARFR,14,4,
10/20/2016,21N,Plains,4,1,12,35,4,PASM,41,5,RACO,38,4.5,
10/20/2016,21N,Plains,4,1,15,41,6,PASM,37,4,BOGR,39,5,
10/20/2016,21N,Plains,4,1,18,27,4,RACO,18,4,PASM,22.5,4,
10/20/2016,21N,Plains,4,1,21,28,8,PASM,25,7,PASM,26.5,7.5,
10/20/2016,21N,Plains,4,1,24,20,2,PASM,22,5,PASM,21,3.5,
10/20/2016,21N,Plains,4,2,3,17,4,HECO,16,2,BOGR,16.5,3,
10/20/2016,21N,Plains,4,2,6,14,2,PASM,29,8,EREF,21.5,5,
10/20/2016,21N,Plains,4,2,9,25,2,HECO,20,3,BOGR,22.5,2.5,
10/20/2016,21N,Plains,4,2,12,24,3,PASM,25,5,BOGR,24.5,4,
10/20/2016,21N,Plains,4,2,15,38,5,PASM,22,5,PASM,30,5,
10/20/2016,21N,Plains,4,2,18,20,4,BOGR,5,3,BOGR,12.5,3.5,
10/20/2016,21N,Plains,4,2,21,18,5,VUOC,12,5,VUOC,15,5,
10/20/2016,21N,Plains,4,2,24,14,2,BOGR,21,3,BOGR,17.5,2.5,
10/20/2016,21N,Plains,4,3,3,6,1,BOGR,5,3,BOGR,5.5,2,
10/20/2016,21N,Plains,4,3,6,5,2,BOGR,11,2,ELEL,8,2,
10/20/2016,21N,Plains,4,3,9,9,3,BOGR,16,3,BOGR,12.5,3,
10/20/2016,21N,Plains,4,3,12,7,3,BOGR,7,2,BOGR,7,2.5,
10/20/2016,21N,Plains,4,3,15,9,1,OPPO,8,3,ELEL,8.5,2,
10/20/2016,21N,Plains,4,3,18,8,2,BOGR,7,3,BOGR,7.5,2.5,
10/20/2016,21N,Plains,4,3,21,8,3,BOGR,6,2,BOGR,7,2.5,
10/20/2016,21N,Plains,4,3,24,7,2,BOGR,6,2,BOGR,6.5,2,
10/20/2016,21N,Plains,4,4,3,23,4,VUOC,11,2,VUOC,17,3,
10/20/2016,21N,Plains,4,4,6,10,3,BOGR,8,3,BOGR,9,3,
10/20/2016,21N,Plains,4,4,9,16,3,GUSA,11,3,VUOC,13.5,3,
10/20/2016,21N,Plains,4,4,12,7,2,BOGR,6,2,BOGR,6.5,2,
10/20/2016,21N,Plains,4,4,15,7,3,BOGR,7,2,BOGR,7,2.5,
10/20/2016,21N,Plains,4,4,18,14,2,BOGR,5,1,BOGR,9.5,1.5,
10/20/2016,21N,Plains,4,4,21,14,3,BOGR,11,3,BOGR,12.5,3,
10/20/2016,21N,Plains,4,4,24,6,2,BOGR,4,2,BOGR,5,2,
10/18/2016,22E,Plains,1,1,3,25,3,PASM,22,4,PASM,23.5,3.5,
10/18/2016,22E,Plains,1,1,6,22,5,PASM,16,1,PASM,19,3,
10/18/2016,22E,Plains,1,1,9,21,5,PASM,22,2,PASM,21.5,3.5,
10/18/2016,22E,Plains,1,1,12,25,3,PASM,38,20,ATCA,31.5,11.5,
10/18/2016,22E,Plains,1,1,15,23,8,PASM,16,9,PASM,19.5,8.5,
10/18/2016,22E,Plains,1,1,18,17,3,PASM,20,4,ERNA,18.5,3.5,
10/18/2016,22E,Plains,1,1,21,17,4,PASM,41,3,PASM,29,3.5,
10/18/2016,22E,Plains,1,1,24,20,5,PASM,22,2,PASM,21,3.5,
10/18/2016,22E,Plains,1,2,3,14,5,PASM,43,24,ATCA,28.5,14.5,
10/18/2016,22E,Plains,1,2,6,16,2,PASM,25,2,PASM,20.5,2,
10/18/2016,22E,Plains,1,2,9,23,12,PASM,31,6,PASM,27,9,
10/18/2016,22E,Plains,1,2,12,25,1,PASM,47,9,ATCA,36,5,
10/18/2016,22E,Plains,1,2,15,30,5,PASM,40,8,PASM,35,6.5,
10/18/2016,22E,Plains,1,2,18,30,3,PASM,18,0,PASM,24,1.5,
10/18/2016,22E,Plains,1,2,21,29,16,PASM,26,8,PASM,27.5,12,
10/18/2016,22E,Plains,1,2,24,18,10,PASM,24,7,PASM,21,8.5,
10/18/2016,22E,Plains,1,3,3,20,4,PASM,27,9,PASM,23.5,6.5,
10/18/2016,22E,Plains,1,3,6,17,3,OPPO,11,2,OPPO,14,2.5,
10/18/2016,22E,Plains,1,3,9,11,1,BUDA,20,4,PASM,15.5,2.5,
10/18/2016,22E,Plains,1,3,12,8,1,BUDA,5,1,BUDA,6.5,1,
10/18/2016,22E,Plains,1,3,15,27,11,PASM,19,3,PASM,23,7,
10/18/2016,22E,Plains,1,3,18,25,7,PASM,20,3,PASM,22.5,5,
10/18/2016,22E,Plains,1,3,21,13,1,BOGR,19,4,OPPO,16,2.5,
10/18/2016,22E,Plains,1,3,24,19,4,PASM,22,2,OPPO,20.5,3,
10/18/2016,22E,Plains,1,4,3,11,3,VUOC,7,1,BOGR,9,2,
10/18/2016,22E,Plains,1,4,6,25,5,ATCA,19,13,ATCA,22,9,
10/18/2016,22E,Plains,1,4,9,20,5,PASM,16,4,PASM,18,4.5,
10/18/2016,22E,Plains,1,4,12,12,3,BOGR,12,3,BOGR,12,3,
10/18/2016,22E,Plains,1,4,15,16,8,BOGR,23,8,ATCA,19.5,8,
10/18/2016,22E,Plains,1,4,18,13,3,BOGR,9,2,BOGR,11,2.5,
10/18/2016,22E,Plains,1,4,21,17,4,PASM,17,3,PASM,17,3.5,
10/18/2016,22E,Plains,1,4,24,20,5,PASM,15,3,PASM,17.5,4,
10/18/2016,22E,Plains,2,1,3,20,5,PASM,22,2,PASM,21,3.5,
10/18/2016,22E,Plains,2,1,6,10,1,PASM,20,1,PASM,15,1,
10/18/2016,22E,Plains,2,1,9,9,2,PASM,23,2,PASM,16,2,
10/18/2016,22E,Plains,2,1,12,20,9,PASM,22,3,PASM,21,6,
10/18/2016,22E,Plains,2,1,15,10,2,PASM,16,2,PASM,13,2,
10/18/2016,22E,Plains,2,1,18,20,2,PASM,14,2,PASM,17,2,
10/18/2016,22E,Plains,2,1,21,15,1,PASM,18,2,PASM,16.5,1.5,
10/18/2016,22E,Plains,2,1,24,37,10,PASM,30,9,PASM,33.5,9.5,
10/18/2016,22E,Plains,2,2,3,32,13,PASM,18,3,PASM,25,8,
10/18/2016,22E,Plains,2,2,6,3,2,BOGR,16,1,PASM,9.5,1.5,
10/18/2016,22E,Plains,2,2,9,16,3,EREF,17,2,PASM,16.5,2.5,
10/18/2016,22E,Plains,2,2,12,4,0,BOGR,6,3,BOGR,5,1.5,
10/18/2016,22E,Plains,2,2,15,3,1,BOGR,23,1,BOGR,13,1,
10/18/2016,22E,Plains,2,2,18,13,1,BOGR,10,1,BOGR,11.5,1,
10/18/2016,22E,Plains,2,2,21,12,5,PASM,21,4,PASM,16.5,4.5,
10/18/2016,22E,Plains,2,2,24,22,5,OPPO,23,7,PASM,22.5,6,
10/18/2016,22E,Plains,2,3,3,22,8,PASM,18,2,PASM,20,5,
10/18/2016,22E,Plains,2,3,6,17,3,PASM,18,3,PASM,17.5,3,
10/18/2016,22E,Plains,2,3,9,28,10,ARFR,24,5,PASM,26,7.5,
10/18/2016,22E,Plains,2,3,12,24,2,PASM,17,4,PASM,20.5,3,
10/18/2016,22E,Plains,2,3,15,20,5,PASM,12,3,PASM,16,4,
10/18/2016,22E,Plains,2,3,18,19,4,PASM,20,5,PASM,19.5,4.5,
10/18/2016,22E,Plains,2,3,21,13,2,HEVI,14,3,PASM,13.5,2.5,
10/18/2016,22E,Plains,2,3,24,26,8,PASM,22,4,PASM,24,6,
10/18/2016,22E,Plains,2,4,3,20,8,PASM,12,2,PASM,16,5,
10/18/2016,22E,Plains,2,4,6,41,14,ATCA,5,2,BOGR,23,8,
10/18/2016,22E,Plains,2,4,9,24,5,PASM,14,4,PASM,19,4.5,
10/18/2016,22E,Plains,2,4,12,28,6,PASM,28,3,PASM,28,4.5,
10/18/2016,22E,Plains,2,4,15,23,7,ATCA,35,12,ATCA,29,9.5,
10/18/2016,22E,Plains,2,4,18,16,3,PASM,11,2,PASM,13.5,2.5,
10/18/2016,22E,Plains,2,4,21,28,4,PASM,11,2,PASM,19.5,3,
10/18/2016,22E,Plains,2,4,24,18,7,EREF,26,5,PASM,22,6,
10/18/2016,22E,Plains,3,1,3,21,7,VUOC,6,3,BOGR,13.5,5,
10/18/2016,22E,Plains,3,1,6,4,2,BOGR,5,1,BOGR,4.5,1.5,
10/18/2016,22E,Plains,3,1,9,3,0,VUOC,14,2,BOGR,8.5,1,
10/18/2016,22E,Plains,3,1,12,9,2,BOGR,12,4,VUOC,10.5,3,
10/18/2016,22E,Plains,3,1,15,7,1,BOGR,9,2,VUOC,8,1.5,
10/18/2016,22E,Plains,3,1,18,10,5,ELEL,9,3,BOGR,9.5,4,
10/18/2016,22E,Plains,3,1,21,7,3,VUOC,14,5,ARFR,10.5,4,
10/18/2016,22E,Plains,3,1,24,16,6,OPPO,11,3,BOGR,13.5,4.5,
10/18/2016,22E,Plains,3,2,3,33,6,PASM,12,2,PASM,22.5,4,
10/18/2016,22E,Plains,3,2,6,24,7,ARFR,21,5,BOGR,22.5,6,
10/18/2016,22E,Plains,3,2,9,36,5,BOGR,24,3,BOGR,30,4,
10/18/2016,22E,Plains,3,2,12,27,4,BOGR,17,2,BUDA,22,3,
10/18/2016,22E,Plains,3,2,15,28,6,BOGR,28,9,ARFR,28,7.5,
10/18/2016,22E,Plains,3,2,18,10,2,BOGR,25,7,ARPU,17.5,4.5,
10/18/2016,22E,Plains,3,2,21,16,3,BOGR,13,3,BOGR,14.5,3,
10/18/2016,22E,Plains,3,2,24,23,3,ARPU,21,2,BOGR,22,2.5,
10/18/2016,22E,Plains,3,3,3,4,3,BOGR,18,2,BOGR,11,2.5,
10/18/2016,22E,Plains,3,3,6,10,2,BOGR,14,3,VUOC,12,2.5,
10/18/2016,22E,Plains,3,3,9,22,3,VUOC,12,3,BOGR,17,3,
10/18/2016,22E,Plains,3,3,12,7,2,BOGR,3,1,BOGR,5,1.5,
10/18/2016,22E,Plains,3,3,15,9,3,BOGR,12,2,BOGR,10.5,2.5,
10/18/2016,22E,Plains,3,3,18,32,4,BOGR,19,5,ARFR,25.5,4.5,
10/18/2016,22E,Plains,3,3,21,9,1,BOGR,16,4,BOGR,12.5,2.5,
10/18/2016,22E,Plains,3,3,24,12,3,VUOC,11,2,BOGR,11.5,2.5,
10/18/2016,22E,Plains,3,4,3,28,9,PASM,20,2,PASM,24,5.5,
10/18/2016,22E,Plains,3,4,6,28,10,PASM,16,3,PASM,22,6.5,
10/18/2016,22E,Plains,3,4,9,29,6,PASM,24,4,PASM,26.5,5,
10/18/2016,22E,Plains,3,4,12,13,2,PASM,13,0,PASM,13,1,
10/18/2016,22E,Plains,3,4,15,17,5,OPPO,18,4,PASM,17.5,4.5,
10/18/2016,22E,Plains,3,4,18,18,4,PASM,18,5,OPPO,18,4.5,
10/18/2016,22E,Plains,3,4,21,4,1,BOGR,6,1,BOGR,5,1,
10/18/2016,22E,Plains,3,4,24,10,5,PASM,16,3,PASM,13,4,
10/18/2016,22E,Plains,4,1,3,21,1,BOGR,13,3,ARPU,17,2,
10/18/2016,22E,Plains,4,1,6,29,5,ARFR,19,7,PASM,24,6,
10/18/2016,22E,Plains,4,1,9,18,4,ARFR,28,3,BOGR,23,3.5,
10/18/2016,22E,Plains,4,1,12,14,2,PASM,23,1,ARFR,18.5,1.5,
10/18/2016,22E,Plains,4,1,15,12,3,BOGR,23,2,PASM,17.5,2.5,
10/18/2016,22E,Plains,4,1,18,27,6,PASM,9,1,PASM,18,3.5,
10/18/2016,22E,Plains,4,1,21,25,5,EREF,14,2,PLPA,19.5,3.5,
10/18/2016,22E,Plains,4,1,24,10,3,OPPO,3,1,BOGR,6.5,2,
10/18/2016,22E,Plains,4,2,3,26,6,PASM,16,5,GUSA,21,5.5,
10/18/2016,22E,Plains,4,2,6,3,0,PASM,6,0,PASM,4.5,0,
10/18/2016,22E,Plains,4,2,9,15,1,PASM,22,6,PASM,18.5,3.5,
10/18/2016,22E,Plains,4,2,12,24,7,ERNA,28,8,PASM,26,7.5,
10/18/2016,22E,Plains,4,2,15,32,15,PASM,24,7,PASM,28,11,
10/18/2016,22E,Plains,4,2,18,9,2,PASM,18,1,PASM,13.5,1.5,
10/18/2016,22E,Plains,4,2,21,30,10,PASM,22,2,PASM,26,6,
10/18/2016,22E,Plains,4,2,24,23,8,PASM,24,8,ERNA,23.5,8,
10/18/2016,22E,Plains,4,3,3,25,4,PASM,18,3,ARFR,21.5,3.5,
10/18/2016,22E,Plains,4,3,6,44,18,ARFR,30,9,ARFR,37,13.5,
10/18/2016,22E,Plains,4,3,9,25,4,PASM,24,1,BOGR,24.5,2.5,
10/18/2016,22E,Plains,4,3,12,9,1,ARFR,18,3,ARFR,13.5,2,
10/18/2016,22E,Plains,4,3,15,16,3,PASM,22,5,VUOC,19,4,
10/18/2016,22E,Plains,4,3,18,17,2,IVAX,18,4,ARFR,17.5,3,
10/18/2016,22E,Plains,4,3,21,18,1,ARFR,15,2,PASM,16.5,1.5,
10/18/2016,22E,Plains,4,3,24,27,3,PASM,17,3,BOGR,22,3,
10/18/2016,22E,Plains,4,4,3,24,15,PASM,22,9,PASM,23,12,
10/18/2016,22E,Plains,4,4,6,28,9,PASM,21,6,PASM,24.5,7.5,
10/18/2016,22E,Plains,4,4,9,36,19,PASM,20,3,PASM,28,11,
10/18/2016,22E,Plains,4,4,12,30,5,PASM,32,11,PASM,31,8,
10/18/2016,22E,Plains,4,4,15,19,6,OPPO,36,6,PASM,27.5,6,
10/18/2016,22E,Plains,4,4,18,21,7,PASM,18,3,PASM,19.5,5,
10/18/2016,22E,Plains,4,4,21,11,2,BOGR,12,5,PASM,11.5,3.5,
10/18/2016,22E,Plains,4,4,24,23,7,PASM,29,13,PASM,26,10,
10/20/2016,22W,Plains,1,1,3,21,5,PASM,14,3,PASM,17.5,4,
10/20/2016,22W,Plains,1,1,6,24,6,PASM,22,4,PASM,23,5,
10/20/2016,22W,Plains,1,1,9,18,2,BOGR,5,1,BOGR,11.5,1.5,
10/20/2016,22W,Plains,1,1,12,27,5,PASM,15,2,BOGR,21,3.5,
10/20/2016,22W,Plains,1,1,15,20,5,PASM,22,2,PASM,21,3.5,
